Date,CompanyID,ProcessID,TaxAmount,TaxAdjustments,OperationalVolume,CycleTimeHours
2024-11-19,2,30,51763.91,-2726.21,119,8.57
2024-11-19,3,10,26248.16,2718.58,130,5.96
2024-11-19,3,20,55307.38,-1730.6,142,3.22
2024-11-19,3,30,54163.52,1527.89,97,7.91
2024-11-20,1,10,36452.44,4786.02,117,9.45
2024-11-20,1,20,52263.35,2334.39,104,7.02
2024-11-20,1,30,73281.88,1484.58,112,10.49
2024-11-20,2,10,42987.08,2116.27,108,7.37
2024-11-20,2,20,37486.7,406.5,129,8.88
2024-11-20,2,30,56240.05,-2589.86,125,10.92
2024-11-20,3,10,30941.27,-1737.66,124,10.98
2024-11-20,3,20,27475.53,383.99,118,11.18
2024-11-20,3,30,53736.68,939.19,99,8.88
2024-11-21,1,10,47864.17,-3910.17,101,6.16
2024-11-21,1,20,46129.73,2236.34,121,5.74
2024-11-21,1,30,47295.82,201.53,95,7.62
2024-11-21,2,10,34059.78,331.23,121,10.75
2024-11-21,2,20,46627.72,-1663.94,119,9.19
2024-11-21,2,30,63955.88,-306.16,128,9.43
2024-11-21,3,10,45281.16,1597.3,128,9.84
2024-11-21,3,20,36328.57,3401.94,126,11.61
2024-11-21,3,30,47193.44,1101.63,135,7.6
2024-11-22,1,10,56617.24,1451.64,122,8.7
2024-11-22,1,20,46746.62,-929.85,121,7.64
2024-11-22,1,30,58261.24,679.57,119,11.04
2024-11-22,2,10,46844.3,4685.71,133,8.29
2024-11-22,2,20,72388.73,-645.1,127,9.68
2024-11-22,2,30,64744.74,-1396.95,121,7.84
2024-11-22,3,10,54007.34,-759.82,133,9.11
2024-11-22,3,20,60321.02,-362.81,106,9.9
2024-11-22,3,30,68096.99,1022.83,117,9.21
2024-11-23,1,10,37078.2,-3168.66,125,10.85
2024-11-23,1,20,45464.12,-4030.44,97,9.19
2024-11-23,1,30,53142.29,-2767.72,132,6.81
2024-11-23,2,10,50809.64,860.03,116,7.31
2024-11-23,2,20,39471.73,286.57,121,6.49
2024-11-23,2,30,67705.45,-2893.51,106,7.33
2024-11-23,3,10,41646.6,-1728.34,117,8.03
2024-11-23,3,20,45553.84,-461.7,94,9.62
2024-11-23,3,30,48218.85,1143.06,127,10.78
2024-11-24,1,10,71159.59,-514.63,116,2.37
2024-11-24,1,20,47564.38,2667.87,117,6.57
2024-11-24,1,30,34539.78,-2141.02,111,6.13
2024-11-24,2,10,63028.06,-1869.22,96,10.39
2024-11-24,2,20,55909.25,579.66,124,5.57
2024-11-24,2,30,47050.17,2114.09,114,6.61
2024-11-24,3,10,56680.62,1225.77,126,6.77
2024-11-24,3,20,72294.2,954.59,110,8.44
2024-11-24,3,30,40527.77,-2876.85,108,5.46
2024-11-25,1,10,64353.6,-1226.51,135,7.32
2024-11-25,1,20,67404.08,-2244.3,99,6.55
2024-11-25,1,30,40774.8,1503.13,122,9.57
2024-11-25,2,10,53212.36,1706.22,125,7.79
2024-11-25,2,20,46783.61,2902.75,122,8.51
2024-11-25,2,30,51235.58,-1253.0,113,5.79
2024-11-25,3,10,64417.0,592.27,124,6.82
2024-11-25,3,20,53139.5,492.24,116,7.89
2024-11-25,3,30,34437.05,-1351.14,128,9.41
2024-11-26,1,10,39752.85,2276.56,109,8.62
2024-11-26,1,20,43228.36,-888.96,113,6.31
2024-11-26,1,30,61647.6,-2546.51,123,8.27
2024-11-26,2,10,39173.14,-855.67,105,12.01
2024-11-26,2,20,44716.09,-1616.53,132,6.47
2024-11-26,2,30,62525.32,2893.65,117,8.49
2024-11-26,3,10,52956.18,-1416.37,125,7.44
2024-11-26,3,20,36374.81,2248.83,124,10.43
2024-11-26,3,30,49379.44,-1745.52,107,8.33
2024-11-27,1,10,63585.16,-187.69,132,9.61
2024-11-27,1,20,55650.43,1975.67,116,8.89
2024-11-27,1,30,42317.23,282.96,124,7.75
2024-11-27,2,10,71300.44,63.57,117,4.33
2024-11-27,2,20,47849.57,-2949.56,116,7.67
2024-11-27,2,30,39713.93,983.63,141,9.55
2024-11-27,3,10,37324.76,-1717.69,130,5.84
2024-11-27,3,20,53709.89,-1368.09,123,8.01
2024-11-27,3,30,68325.59,910.15,116,7.78
2024-11-28,1,10,60070.7,-4416.56,129,6.69
2024-11-28,1,20,77810.19,2345.79,131,8.03
2024-11-28,1,30,56468.5,-644.02,128,8.34
2024-11-28,2,10,42939.66,-1581.25,107,7.44
2024-11-28,2,20,48032.89,804.52,114,9.9
2024-11-28,2,30,44434.59,1008.19,125,8.31
2024-11-28,3,10,64682.96,2669.89,132,8.08
2024-11-28,3,20,56659.61,-636.83,116,8.03
2024-11-28,3,30,47229.63,-3017.22,128,8.49
2024-11-29,1,10,38980.21,652.76,116,10.72
2024-11-29,1,20,64194.74,-3088.91,97,9.04
2024-11-29,1,30,49860.92,-1635.87,110,8.28
2024-11-29,2,10,43907.69,-2681.94,123,4.64
2024-11-29,2,20,65793.19,2642.42,116,4.77
2024-11-29,2,30,36217.0,-494.7,118,6.55
2024-11-29,3,10,55289.84,-441.13,114,5.29
2024-11-29,3,20,44143.85,365.18,107,7.58
2024-11-29,3,30,53005.16,-128.8,110,1.34
2024-11-30,1,10,38198.6,631.44,105,10.35
2024-11-30,1,20,44287.79,-2671.21,122,6.68
2024-11-30,1,30,27446.4,-3593.98,120,8.32
2024-11-30,2,10,60348.69,2660.69,122,11.78
2024-11-30,2,20,53974.67,1013.61,117,3.73
2024-11-30,2,30,75197.03,-510.41,109,11.02
2024-11-30,3,10,76496.55,250.82,135,10.0
2024-11-30,3,20,50518.45,-2075.59,106,10.95
2024-11-30,3,30,65582.5,1228.07,128,11.66
2024-12-01,1,10,76788.15,-3728.54,102,12.49
2024-12-01,1,20,41104.94,3076.53,132,6.6
2024-12-01,1,30,35699.37,1192.6,100,7.9
2024-12-01,2,10,42018.71,-1167.12,114,12.09
2024-12-01,2,20,52702.05,-3967.52,93,6.96
2024-12-01,2,30,62344.38,-1843.44,127,12.84
2024-12-01,3,10,49626.08,-4796.33,115,5.18
2024-12-01,3,20,10996.0,4224.18,133,8.43
2024-12-01,3,30,38904.27,-579.84,130,6.24
2024-12-02,1,10,59933.3,1604.67,106,8.2
2024-12-02,1,20,76130.65,836.18,107,6.65
2024-12-02,1,30,45197.09,3781.68,107,7.19
2024-12-02,2,10,40413.78,-1385.89,114,9.15
2024-12-02,2,20,41033.34,1192.02,127,7.07
2024-12-02,2,30,42732.13,556.41,116,8.31
2024-12-02,3,10,37150.95,1932.19,97,9.12
2024-12-02,3,20,26164.51,2194.15,103,5.11
2024-12-02,3,30,50652.08,1525.92,132,4.96
2024-12-03,1,10,69822.97,1748.48,129,7.98
2024-12-03,1,20,69074.76,2770.88,116,6.76
2024-12-03,1,30,16180.35,-499.55,104,9.06
2024-12-03,2,10,55348.51,-3601.54,128,7.32
2024-12-03,2,20,77649.08,718.97,132,8.83
2024-12-03,2,30,49545.29,2562.99,120,8.1
2024-12-03,3,10,30241.86,-2433.57,106,6.33
2024-12-03,3,20,55795.16,1264.05,130,8.95
2024-12-03,3,30,51215.93,222.18,117,5.91
2024-12-04,1,10,50371.38,-3010.14,119,10.03
2024-12-04,1,20,57527.94,-1547.28,108,8.45
2024-12-04,1,30,41666.02,869.79,104,3.68
2024-12-04,2,10,44149.47,333.59,122,11.97
2024-12-04,2,20,45185.92,1716.7,119,9.75
2024-12-04,2,30,39607.92,2423.28,115,5.93
2024-12-04,3,10,62672.36,-1045.56,94,7.92
2024-12-04,3,20,56081.74,422.25,132,7.16
2024-12-04,3,30,52995.11,-294.34,121,8.04
2024-12-05,1,10,31792.95,2003.74,124,8.0
2024-12-05,1,20,47600.84,1485.81,118,3.86
2024-12-05,1,30,50494.15,149.26,108,6.75
2024-12-05,2,10,41471.7,1367.24,113,6.53
2024-12-05,2,20,39165.08,-3723.03,123,6.47
2024-12-05,2,30,32114.09,2317.13,135,9.65
2024-12-05,3,10,55782.82,897.16,123,11.12
2024-12-05,3,20,57598.34,-1328.54,114,9.01
2024-12-05,3,30,55719.36,530.51,119,7.13
2024-12-06,1,10,49632.88,449.2,135,10.77
2024-12-06,1,20,55678.36,1342.05,105,8.66
2024-12-06,1,30,28204.8,-3400.24,120,9.47
2024-12-06,2,10,43157.68,-1730.78,112,7.97
2024-12-06,2,20,46116.21,-453.39,112,9.84
2024-12-06,2,30,48442.51,1709.89,126,9.07
2024-12-06,3,10,51072.33,1969.14,135,9.23
2024-12-06,3,20,45681.91,-212.26,121,7.05
2024-12-06,3,30,51992.23,1992.93,144,9.78
2024-12-07,1,10,54240.73,-299.93,129,5.77
2024-12-07,1,20,41715.94,-3592.4,116,9.14
2024-12-07,1,30,30542.57,-1500.52,97,9.18
2024-12-07,2,10,48390.16,-1745.19,111,6.9
2024-12-07,2,20,53194.58,-2929.41,113,10.27
2024-12-07,2,30,65485.1,-1650.43,132,7.28
2024-12-07,3,10,27261.99,2077.46,120,5.52
2024-12-07,3,20,49276.63,-2021.76,125,7.72
2024-12-07,3,30,23278.86,-71.52,139,7.43
2024-12-08,1,10,30081.13,177.65,131,12.87
2024-12-08,1,20,33979.81,2208.35,126,6.97
2024-12-08,1,30,46640.41,225.5,119,6.5
2024-12-08,2,10,34680.58,164.41,128,7.34
2024-12-08,2,20,72416.4,-7.83,117,9.4
2024-12-08,2,30,40944.75,-113.01,127,7.0
2024-12-08,3,10,57547.27,-254.33,126,8.57
2024-12-08,3,20,49545.02,35.95,97,13.4
2024-12-08,3,30,53739.61,1290.59,154,8.88
2024-12-09,1,10,46846.2,2110.11,118,7.33
2024-12-09,1,20,36743.98,1071.28,124,5.61
2024-12-09,1,30,46171.9,-3307.92,121,8.02
2024-12-09,2,10,60216.11,-634.46,126,10.7
2024-12-09,2,20,60960.69,424.6,113,8.48
2024-12-09,2,30,64845.81,2624.42,105,6.23
2024-12-09,3,10,48154.58,128.59,116,9.89
2024-12-09,3,20,41033.39,-1692.69,133,10.47
2024-12-09,3,30,44448.26,-660.11,116,11.11
2024-12-10,1,10,59839.68,1892.49,127,6.62
2024-12-10,1,20,47616.77,1368.21,117,8.27
2024-12-10,1,30,56002.86,-2496.61,115,8.19
2024-12-10,2,10,58884.0,-1919.46,140,4.67
2024-12-10,2,20,38047.46,2444.39,127,8.09
2024-12-10,2,30,33971.7,-808.92,120,5.37
2024-12-10,3,10,52325.71,-12.8,117,7.0
2024-12-10,3,20,52422.65,2080.05,105,8.79
2024-12-10,3,30,38481.8,-449.84,136,7.6
2024-12-11,1,10,35156.56,3824.36,115,6.13
2024-12-11,1,20,69033.37,76.17,142,9.13
2024-12-11,1,30,44134.4,1329.1,139,9.55
2024-12-11,2,10,30869.88,1046.44,106,10.16
2024-12-11,2,20,69391.78,-3394.19,104,10.08
2024-12-11,2,30,47308.32,-138.91,119,8.07
2024-12-11,3,10,51657.77,-4459.15,120,9.46
2024-12-11,3,20,40229.54,-1140.15,115,10.38
2024-12-11,3,30,52359.65,688.89,107,10.36
2024-12-12,1,10,58206.33,-2572.94,140,10.95
2024-12-12,1,20,32956.38,1202.47,114,11.72
2024-12-12,1,30,57325.28,-658.79,105,11.64
2024-12-12,2,10,52306.31,-1865.9,104,6.74
2024-12-12,2,20,42101.9,4197.68,106,5.94
2024-12-12,2,30,51759.59,-117.21,131,7.52
2024-12-12,3,10,55418.57,533.04,99,7.48
2024-12-12,3,20,31257.46,-1334.32,109,8.07
2024-12-12,3,30,43551.12,1549.25,127,8.61
2024-12-13,1,10,65551.97,-3446.09,109,8.62
2024-12-13,1,20,34789.07,321.95,108,11.02
2024-12-13,1,30,45095.93,-2578.76,117,9.47
2024-12-13,2,10,45901.76,1786.15,120,5.88
2024-12-13,2,20,54690.44,-7270.4,113,12.18
2024-12-13,2,30,36504.13,-991.3,108,9.43
2024-12-13,3,10,27294.98,-2267.89,127,8.16
2024-12-13,3,20,76439.72,1264.3,138,8.25
2024-12-13,3,30,56079.64,-798.66,131,4.08
2024-12-14,1,10,46625.67,-518.17,107,10.39
2024-12-14,1,20,58343.51,-2117.72,93,3.64
2024-12-14,1,30,48699.99,-1069.71,139,8.93
2024-12-14,2,10,49000.01,1919.02,123,9.52
2024-12-14,2,20,54515.91,1212.85,124,8.99
2024-12-14,2,30,55433.15,5401.73,145,7.85
2024-12-14,3,10,59487.7,1878.64,114,8.73
2024-12-14,3,20,70030.96,424.76,114,9.76
2024-12-14,3,30,42059.72,-2281.16,132,8.62
2024-12-15,1,10,49073.84,-680.04,119,7.85
2024-12-15,1,20,60279.98,388.04,100,12.51
2024-12-15,1,30,51928.45,827.25,122,9.98
2024-12-15,2,10,56427.85,-2204.17,131,8.74
2024-12-15,2,20,34101.66,-348.73,86,6.55
2024-12-15,2,30,55773.75,574.59,131,6.79
2024-12-15,3,10,46867.96,-2293.57,128,4.94
2024-12-15,3,20,41277.33,2090.42,147,10.43
2024-12-15,3,30,38903.46,830.62,127,10.84
2024-12-16,1,10,47720.22,69.51,113,8.21
2024-12-16,1,20,60995.95,817.37,134,2.13
2024-12-16,1,30,52104.38,480.98,117,8.57
2024-12-16,2,10,38492.86,-2510.3,130,5.07
2024-12-16,2,20,70396.91,1126.81,127,6.54
2024-12-16,2,30,60642.11,-4287.93,107,8.2
2024-12-16,3,10,22407.71,339.65,122,3.14
2024-12-16,3,20,63055.28,1125.44,113,6.04
2024-12-16,3,30,12868.53,-894.45,139,7.95
2024-12-17,1,10,47644.48,-1242.32,116,4.17
2024-12-17,1,20,44739.09,-104.97,119,9.27
2024-12-17,1,30,54168.36,-930.49,120,6.88
2024-12-17,2,10,50478.37,1566.94,111,6.77
2024-12-17,2,20,40311.44,-4135.64,116,5.69
2024-12-17,2,30,45671.55,-439.37,122,10.31
2024-12-17,3,10,41703.98,-911.32,127,9.47
2024-12-17,3,20,31142.13,-3291.02,135,7.22
2024-12-17,3,30,39332.9,1440.03,114,7.18
2024-12-18,1,10,40770.26,-1868.01,115,4.77
2024-12-18,1,20,50833.74,-2894.79,131,6.92
2024-12-18,1,30,47161.6,-2431.69,117,5.3
2024-12-18,2,10,68567.73,342.08,115,8.27
2024-12-18,2,20,63889.06,2298.95,121,9.34
2024-12-18,2,30,36446.17,-3588.89,136,5.76
2024-12-18,3,10,31417.0,1590.04,128,8.19
2024-12-18,3,20,59372.11,1687.66,130,7.3
2024-12-18,3,30,69819.67,-240.54,95,6.16
2024-12-19,1,10,41410.09,-2671.65,140,11.7
2024-12-19,1,20,48833.73,38.52,135,7.7
2024-12-19,1,30,62213.55,-867.7,141,8.39
2024-12-19,2,10,39995.03,-649.96,128,7.37
2024-12-19,2,20,45752.58,2787.85,114,6.36
2024-12-19,2,30,55051.67,-31.9,101,7.69
2024-12-19,3,10,64261.7,-1537.92,129,8.23
2024-12-19,3,20,49014.28,3629.3,115,8.2
2024-12-19,3,30,69856.02,3078.71,102,8.87
2024-12-20,1,10,46488.86,-3978.07,128,9.87
2024-12-20,1,20,63139.21,3675.88,110,8.84
2024-12-20,1,30,60197.84,3276.56,136,7.91
2024-12-20,2,10,48013.05,-3096.52,128,9.55
2024-12-20,2,20,51658.7,3065.96,130,9.74
2024-12-20,2,30,42715.07,1102.57,109,6.0
2024-12-20,3,10,39451.8,-371.1,126,8.03
2024-12-20,3,20,60607.8,-636.36,117,7.47
2024-12-20,3,30,55133.23,-557.36,117,4.91
2024-12-21,1,10,84488.99,-2195.85,104,8.52
2024-12-21,1,20,37156.93,1589.85,113,11.89
2024-12-21,1,30,54405.98,-173.09,118,10.18
2024-12-21,2,10,69953.33,2602.19,156,5.87
2024-12-21,2,20,49196.49,775.72,108,9.64
2024-12-21,2,30,46046.71,-2728.07,125,8.72
2024-12-21,3,10,72605.73,1391.49,133,8.38
2024-12-21,3,20,22620.06,-2223.7,103,7.22
2024-12-21,3,30,63169.07,-206.26,98,6.96
2024-12-22,1,10,66300.29,2126.87,127,9.21
2024-12-22,1,20,32292.65,2243.9,126,4.92
2024-12-22,1,30,51185.89,-1575.52,116,6.43
2024-12-22,2,10,45743.84,-1767.98,119,7.56
2024-12-22,2,20,28910.92,622.08,138,2.29
2024-12-22,2,30,46526.12,1432.86,112,10.31
2024-12-22,3,10,15490.72,-236.42,120,7.99
2024-12-22,3,20,20209.47,-1698.05,121,10.93
2024-12-22,3,30,22406.53,3602.09,117,8.66
2024-12-23,1,10,57912.82,156.16,136,8.54
2024-12-23,1,20,51291.24,-1217.18,150,7.91
2024-12-23,1,30,53283.13,-2689.97,110,10.17
2024-12-23,2,10,36894.56,-2946.29,136,6.31
2024-12-23,2,20,47329.22,359.05,129,11.7
2024-12-23,2,30,62672.5,-3019.1,116,8.46
2024-12-23,3,10,40703.79,4285.42,112,10.88
2024-12-23,3,20,52935.18,1726.83,118,8.06
2024-12-23,3,30,37701.26,2468.91,120,8.86
2024-12-24,1,10,45356.18,1780.82,128,13.05
2024-12-24,1,20,45694.08,-224.53,111,8.06
2024-12-24,1,30,46320.88,1173.7,123,4.14
2024-12-24,2,10,55183.96,-5020.44,115,7.92
2024-12-24,2,20,74130.84,-760.11,142,6.29
2024-12-24,2,30,35996.99,-1091.31,141,9.56
2024-12-24,3,10,39171.02,-963.73,121,3.14
2024-12-24,3,20,52829.44,-220.77,129,8.1
2024-12-24,3,30,33148.2,-1167.44,107,8.1
2024-12-25,1,10,41169.76,432.61,112,8.23
2024-12-25,1,20,58328.39,-4212.01,129,10.39
2024-12-25,1,30,68327.7,-1781.66,127,4.1
2024-12-25,2,10,45741.79,-1917.83,112,6.53
2024-12-25,2,20,49867.92,1363.32,128,12.76
2024-12-25,2,30,42556.83,587.49,122,8.65
2024-12-25,3,10,43840.24,-488.8,112,9.11
2024-12-25,3,20,48346.57,-1671.2,110,10.35
2024-12-25,3,30,37783.55,-1897.24,134,8.15
2024-12-26,1,10,36334.6,-1307.79,127,5.55
2024-12-26,1,20,33707.62,280.59,122,6.69
2024-12-26,1,30,60891.34,-1648.44,145,9.59
2024-12-26,2,10,39529.86,1727.65,130,9.19
2024-12-26,2,20,51882.78,-1698.56,115,10.74
2024-12-26,2,30,21176.64,-5687.89,113,5.21
2024-12-26,3,10,68877.63,3090.45,121,8.87
2024-12-26,3,20,53758.86,-2789.12,117,8.2
2024-12-26,3,30,39290.42,1874.81,126,10.96
2024-12-27,1,10,61255.88,2151.87,114,8.29
2024-12-27,1,20,48542.15,-1720.0,129,7.84
2024-12-27,1,30,61841.14,1474.14,133,7.4
2024-12-27,2,10,68114.56,868.25,118,7.97
2024-12-27,2,20,39346.38,-176.52,137,7.59
2024-12-27,2,30,40354.36,1171.98,118,10.61
2024-12-27,3,10,35277.01,-1950.04,119,9.52
2024-12-27,3,20,45148.66,-1633.48,117,9.45
2024-12-27,3,30,46564.38,-2411.16,123,5.69
2024-12-28,1,10,22202.66,1245.72,114,7.39
2024-12-28,1,20,47388.14,-1505.44,130,10.95
2024-12-28,1,30,32285.23,889.75,100,9.28
2024-12-28,2,10,40884.18,-1981.72,127,6.79
2024-12-28,2,20,28434.28,3494.12,120,6.94
2024-12-28,2,30,45166.91,3922.21,138,4.68
2024-12-28,3,10,48354.02,1574.55,128,9.87
2024-12-28,3,20,33416.45,-2270.63,117,7.48
2024-12-28,3,30,49616.79,2864.16,119,7.4
2024-12-29,1,10,35858.76,141.73,130,11.86
2024-12-29,1,20,50612.92,-1706.44,111,6.66
2024-12-29,1,30,103749.01,-1246.36,127,11.14
2024-12-29,2,10,71997.37,-2958.18,124,5.78
2024-12-29,2,20,37954.55,-1133.61,124,12.15
2024-12-29,2,30,72856.16,-12.92,141,11.91
2024-12-29,3,10,67857.62,-435.94,114,6.71
2024-12-29,3,20,44724.61,399.96,123,9.91
2024-12-29,3,30,35307.2,-1028.54,114,9.8
2024-12-30,1,10,41355.34,-1110.8,98,6.58
2024-12-30,1,20,63104.66,3951.41,131,7.85
2024-12-30,1,30,62326.3,-33.6,125,9.28
2024-12-30,2,10,34551.46,4481.22,112,6.37
2024-12-30,2,20,56717.74,285.24,111,10.17
2024-12-30,2,30,58055.12,2730.66,116,7.59
2024-12-30,3,10,38388.12,-606.52,119,6.06
2024-12-30,3,20,43213.37,-3180.38,141,7.97
2024-12-30,3,30,51592.22,-1100.9,109,10.76
2024-12-31,1,10,64256.74,-1925.0,116,8.16
2024-12-31,1,20,35891.19,-83.04,98,7.19
2024-12-31,1,30,58260.16,-2518.59,130,8.8
2024-12-31,2,10,41270.41,-2440.83,110,7.14
2024-12-31,2,20,62824.46,1097.76,129,7.21
2024-12-31,2,30,38809.29,3717.61,124,8.52
2024-12-31,3,10,50225.55,1034.55,128,9.26
2024-12-31,3,20,43909.62,1668.2,113,9.82
2024-12-31,3,30,41974.66,-2833.98,142,9.16
2025-01-01,1,10,44633.06,2437.33,121,7.21
2025-01-01,1,20,63287.28,4120.68,132,5.86
2025-01-01,1,30,50799.07,123.58,122,9.58
2025-01-01,2,10,50492.97,-3414.45,99,10.26
2025-01-01,2,20,64489.11,-713.08,119,6.61
2025-01-01,2,30,60551.17,549.03,112,7.63
2025-01-01,3,10,55573.85,-719.51,124,7.42
2025-01-01,3,20,55644.71,1309.38,117,9.13
2025-01-01,3,30,39052.09,-925.0,121,8.69
2025-01-02,1,10,71821.57,-968.04,133,9.61
2025-01-02,1,20,68184.76,1528.59,125,5.52
2025-01-02,1,30,43130.3,-2297.68,121,6.36
2025-01-02,2,10,58441.92,1988.82,113,8.04
2025-01-02,2,20,79703.77,-1631.41,116,6.05
2025-01-02,2,30,70084.93,2932.62,105,9.27
2025-01-02,3,10,35852.05,-1126.13,129,10.24
2025-01-02,3,20,55695.25,103.44,129,6.59
2025-01-02,3,30,48869.07,-1771.47,134,7.47
2025-01-03,1,10,39098.43,-2633.14,144,9.35
2025-01-03,1,20,31784.61,2569.96,140,7.69
2025-01-03,1,30,54549.48,-1065.4,117,8.04
2025-01-03,2,10,58880.94,-597.97,104,10.83
2025-01-03,2,20,63092.33,500.3,118,9.85
2025-01-03,2,30,43394.14,-1881.95,122,5.22
2025-01-03,3,10,51673.43,1564.93,124,9.34
2025-01-03,3,20,44948.8,780.97,105,10.15
2025-01-03,3,30,51362.26,482.16,128,4.6
2025-01-04,1,10,28312.85,-1342.76,139,11.34
2025-01-04,1,20,50370.18,4953.86,110,5.51
2025-01-04,1,30,56339.24,2534.55,136,7.23
2025-01-04,2,10,50795.3,1569.78,123,6.82
2025-01-04,2,20,50231.11,-353.35,100,9.59
2025-01-04,2,30,68403.47,3060.09,119,9.69
2025-01-04,3,10,43807.68,-1223.66,108,6.38
2025-01-04,3,20,58122.05,-2162.22,113,9.65
2025-01-04,3,30,50206.63,2870.13,125,10.92
2025-01-05,1,10,37369.72,-4173.7,107,5.83
2025-01-05,1,20,50825.88,985.43,115,7.39
2025-01-05,1,30,39218.11,-541.57,119,10.69
2025-01-05,2,10,46753.94,-1158.61,123,5.78
2025-01-05,2,20,49369.35,2306.66,133,7.02
2025-01-05,2,30,60897.08,-1352.1,115,9.43
2025-01-05,3,10,51822.17,-1372.12,156,7.3
2025-01-05,3,20,49153.77,-957.38,123,2.43
2025-01-05,3,30,70265.87,-1170.89,99,5.8
2025-01-06,1,10,56095.19,1019.0,110,5.92
2025-01-06,1,20,56953.98,-528.42,123,7.99
2025-01-06,1,30,56070.37,732.29,113,6.99
2025-01-06,2,10,49919.86,1471.13,131,8.97
2025-01-06,2,20,31901.97,3657.25,117,6.3
2025-01-06,2,30,43351.47,356.48,100,10.8
2025-01-06,3,10,55471.62,-1607.06,130,13.51
2025-01-06,3,20,66945.16,-938.14,94,11.33
2025-01-06,3,30,39552.29,2860.06,103,8.4
2025-01-07,1,10,36408.71,2551.54,123,5.18
2025-01-07,1,20,37433.79,66.03,127,7.67
2025-01-07,1,30,58018.98,2188.33,143,11.64
2025-01-07,2,10,49743.65,-2288.51,132,6.64
2025-01-07,2,20,35501.69,-2979.61,118,8.1
2025-01-07,2,30,63702.76,4017.82,121,7.79
2025-01-07,3,10,48337.19,-5134.87,102,7.11
2025-01-07,3,20,60224.18,924.5,117,10.09
2025-01-07,3,30,52967.48,1522.86,116,6.11
2025-01-08,1,10,46950.15,2054.01,118,7.99
2025-01-08,1,20,45749.48,-166.36,123,9.13
2025-01-08,1,30,61602.6,-593.34,133,6.01
2025-01-08,2,10,35581.58,-2673.44,134,8.89
2025-01-08,2,20,45123.72,3041.2,98,10.52
2025-01-08,2,30,60200.05,1203.87,116,7.92
2025-01-08,3,10,36348.8,553.99,111,11.41
2025-01-08,3,20,48696.96,2063.48,110,5.11
2025-01-08,3,30,67443.61,-3200.38,101,9.41
2025-01-09,1,10,39190.26,-638.19,133,7.03
2025-01-09,1,20,48792.88,5457.0,112,5.27
2025-01-09,1,30,26035.43,195.65,112,8.35
2025-01-09,2,10,65137.99,-1899.2,114,11.0
2025-01-09,2,20,50455.56,288.1,113,7.31
2025-01-09,2,30,59262.21,-561.74,117,11.0
2025-01-09,3,10,30449.49,688.0,121,9.4
2025-01-09,3,20,16945.74,-441.71,103,6.19
2025-01-09,3,30,44643.22,1931.15,131,6.39
2025-01-10,1,10,59105.07,-5135.17,145,5.16
2025-01-10,1,20,43633.04,-108.68,115,6.34
2025-01-10,1,30,41701.26,-1916.9,134,6.85
2025-01-10,2,10,51700.54,1869.44,117,10.03
2025-01-10,2,20,39550.8,1658.55,120,8.31
2025-01-10,2,30,41130.36,-439.94,133,11.27
2025-01-10,3,10,47638.27,-1876.36,115,8.71
2025-01-10,3,20,39248.64,542.07,107,6.53
2025-01-10,3,30,24519.46,1035.52,136,6.65
2025-01-11,1,10,68228.23,22.34,126,8.85
2025-01-11,1,20,46140.95,1816.83,124,9.42
2025-01-11,1,30,60725.14,3240.32,141,9.98
2025-01-11,2,10,50765.85,513.15,121,9.42
2025-01-11,2,20,75211.85,-3518.57,119,8.84
2025-01-11,2,30,40417.76,-2914.35,119,7.68
2025-01-11,3,10,50417.23,2237.08,140,4.98
2025-01-11,3,20,60901.34,196.16,152,10.06
2025-01-11,3,30,35390.01,-2583.61,110,8.96
2025-01-12,1,10,67723.06,-3046.88,131,8.36
2025-01-12,1,20,47553.4,1431.83,112,2.13
2025-01-12,1,30,66025.44,-825.44,135,4.55
2025-01-12,2,10,50385.39,2175.21,118,9.52
2025-01-12,2,20,73054.85,-376.83,100,8.83
2025-01-12,2,30,62190.28,-2934.07,142,8.02
2025-01-12,3,10,69314.5,-480.42,135,9.86
2025-01-12,3,20,40282.87,-1610.8,132,8.04
2025-01-12,3,30,31613.34,3569.27,132,8.81
2025-01-13,1,10,38424.11,-330.17,130,12.85
2025-01-13,1,20,49050.53,-2956.23,126,8.62
2025-01-13,1,30,40950.65,-2233.84,143,7.05
2025-01-13,2,10,48826.46,2369.97,95,11.63
2025-01-13,2,20,37947.92,-817.79,124,8.42
2025-01-13,2,30,42410.73,1072.58,131,10.05
2025-01-13,3,10,41652.25,-1881.87,128,9.06
2025-01-13,3,20,64590.48,620.31,121,8.27
2025-01-13,3,30,49054.09,159.71,114,8.02
2025-01-14,1,10,58113.22,-289.17,140,11.65
2025-01-14,1,20,54224.14,-427.35,124,6.2
2025-01-14,1,30,32685.34,789.64,113,6.95
2025-01-14,2,10,52243.12,2563.96,138,7.82
2025-01-14,2,20,74949.88,-2351.62,126,7.7
2025-01-14,2,30,23122.5,-2886.23,132,7.79
2025-01-14,3,10,68616.53,451.68,130,5.3
2025-01-14,3,20,35634.0,3345.98,144,6.76
2025-01-14,3,30,38684.44,2548.12,124,6.1
2025-01-15,1,10,54021.51,729.2,121,10.96
2025-01-15,1,20,29194.79,1711.47,112,7.05
2025-01-15,1,30,40232.34,-1219.81,110,5.11
2025-01-15,2,10,50485.15,1280.11,129,11.38
2025-01-15,2,20,66801.2,-1255.33,134,5.02
